activated,significance,energy_consumed,processing_time,threshold_used,ground_truth,dataset_name,config_name
False,0.41726948982510487,0.5,0.00011840002844110131,0.8281861685297895,0,network_security,edge_optimized
False,0.2425768702027758,0.5,0.00012250000145286322,0.8275802564382683,0,network_security,edge_optimized
False,0.3154158241975639,0.5,0.0001183999702334404,0.8269752355349309,0,network_security,edge_optimized
False,0.261954373868043,0.5,0.00011909997556358576,0.8263708384633224,0,network_security,edge_optimized
False,0.2580944207541335,0.5,0.00011710001854225993,0.8257668780739239,0,network_security,edge_optimized
False,0.2321961963708234,0.5,0.00011560000712051988,0.8251632233620725,0,network_security,edge_optimized
False,0.2466762763533681,0.5,0.0001246000174432993,0.824559782624504,0,network_security,edge_optimized
False,0.32554186577099786,0.5,0.00012169999536126852,0.8239564916689336,0,network_security,edge_optimized
False,0.318964084859584,0.5,0.00011630001245066524,0.8233533055607618,0,network_security,edge_optimized
False,0.23120065101681236,0.5,0.00011650001397356391,0.8223805290177291,0,network_security,edge_optimized
False,0.2794023581946958,0.5,0.00011570000788196921,0.8207625185167793,0,network_security,edge_optimized
False,0.30215639304843045,0.5,0.00011260004248470068,0.8182877926632381,0,network_security,edge_optimized
True,0.532967096696944,10.731868386787776,0.001266483548348472,0.8183825965518371,0,network_security,edge_optimized
False,0.43404776872632655,0.5,0.00011699995957314968,0.8164857651031527,0,network_security,edge_optimized
False,0.24408140133749548,0.5,0.00011680001625791192,0.8134604641648366,0,network_security,edge_optimized
True,0.7646549225379823,11.658619690151928,0.0013823274612689911,0.8134309042469252,1,network_security,edge_optimized
True,0.5183071465086299,10.673228586034519,0.001259153573254315,0.8155205012404888,1,network_security,edge_optimized
False,0.18584569656525296,0.5,0.00011359999189153314,0.8159158612322033,0,network_security,edge_optimized
False,0.23590944774908862,0.5,0.00011229998199269176,0.8154781963355213,0,network_security,edge_optimized
False,0.23632882490373075,0.5,0.0001154000055976212,0.8144435759823361,0,network_security,edge_optimized
False,0.23731296962304413,0.5,0.00011570000788196921,0.8122990945254466,0,network_security,edge_optimized
False,0.20799683670757066,0.5,0.00011669995728880167,0.8095168587917576,0,network_security,edge_optimized
False,0.3056089986128148,0.5,0.00011640001321211457,0.8062289885029686,0,network_security,edge_optimized
False,0.6421844052505542,0.5,0.0001246000174432993,0.802599670609512,1,network_security,edge_optimized
False,0.32213577233808405,0.5,0.00012009998317807913,0.798304499058661,0,network_security,edge_optimized
False,0.6866851642993806,0.5,0.00011560000712051988,0.7934022280093942,1,network_security,edge_optimized
False,0.2371588987843446,0.5,0.00011399999493733048,0.7883763160056588,0,network_security,edge_optimized
False,0.281981156073067,0.5,0.00011369999265298247,0.7829815219754553,0,network_security,edge_optimized
False,0.20267887540576818,0.5,0.0001170000177808106,0.7775055169639399,0,network_security,edge_optimized
False,0.24647154793185694,0.5,0.00017790001584216952,0.7717385524390443,0,network_security,edge_optimized
False,0.3579567608030973,0.5,0.00013050000416114926,0.7654289656792566,0,network_security,edge_optimized
False,0.2725024144993257,0.5,0.0001357999863103032,0.7588797605692846,0,network_security,edge_optimized
True,0.3372650243822451,9.94906009752898,0.0011686325121911226,0.7551727928880692,0,network_security,edge_optimized
False,0.3374443066018736,0.5,0.00011369999265298247,0.750679032283323,0,network_security,edge_optimized
False,0.8124619903825993,0.5,0.00011520000407472253,0.7454987620518632,1,network_security,edge_optimized
False,0.3768239886282044,0.5,0.00011329998960718513,0.7403802302511909,0,network_security,edge_optimized
False,0.2223663450683517,0.5,0.00011869997251778841,0.7353149014975995,0,network_security,edge_optimized
False,0.6186248313950761,0.5,0.00011379999341443181,0.7298200341614246,1,network_security,edge_optimized
True,0.2842252091155399,9.73690083646216,0.00114211260455777,0.7274321770743297,0,network_security,edge_optimized
False,0.5906157027203229,0.5,0.00011960003757849336,0.7246602528303246,1,network_security,edge_optimized
False,0.28116407761704554,0.5,0.00012099999003112316,0.7216054124345936,0,network_security,edge_optimized
False,0.5269664705566866,0.5,0.00011530000483617187,0.7183336317524773,0,network_security,edge_optimized
False,0.27028148433182264,0.5,0.00011319998884573579,0.7149232090493532,0,network_security,edge_optimized
False,0.5535189409323044,0.5,0.00011350004933774471,0.7110418279616457,0,network_security,edge_optimized
False,0.33303772884519683,0.5,0.00011520000407472253,0.7071247715881402,0,network_security,edge_optimized
True,0.7086879773856124,11.43475190954245,0.0013543439886928063,0.7066527777735988,1,network_security,edge_optimized
False,0.2959898365731663,0.5,0.0001314000110141933,0.7050714169178773,0,network_security,edge_optimized
False,0.3489880666407549,0.5,0.0001286999904550612,0.7028265396353656,1,network_security,edge_optimized
False,0.24169936643786263,0.5,0.00011929997708648443,0.7001911738581342,0,network_security,edge_optimized
False,0.22355361407891317,0.5,0.00011630001245066524,0.6973672222537193,0,network_security,edge_optimized
True,0.7184449227891516,11.473779691156606,0.0013592224613945757,0.6978287314754632,1,network_security,edge_optimized
False,0.2339675457400372,0.5,0.00011480000102892518,0.6975357998854558,0,network_security,edge_optimized
True,0.2700788228926201,9.68031529157048,0.00113503941144631,0.6995236304548282,0,network_security,edge_optimized
False,0.5549389854032845,0.5,0.00011399999493733048,0.7008024866365987,0,network_security,edge_optimized
False,0.39051911572895864,0.5,0.0001142999972216785,0.7013829920149965,0,network_security,edge_optimized
False,0.2593805232635616,0.5,0.00015380000695586205,0.7013979418809838,0,network_security,edge_optimized
False,0.6683605244326234,0.5,0.00012479996075853705,0.7011682314317386,0,network_security,edge_optimized
True,0.2489613186659166,9.595845274663667,0.0011244806593329584,0.7039290297607272,0,network_security,edge_optimized
False,0.2775905119227834,0.5,0.00011419999646022916,0.7061430930250338,0,network_security,edge_optimized
False,0.3108786717739247,0.5,0.0001115999766625464,0.7079606493801391,0,network_security,edge_optimized
False,0.1934548515417322,0.5,0.00011409999569877982,0.7092146033627941,0,network_security,edge_optimized
False,0.4620391724101664,0.5,0.00011049996828660369,0.7099769859374679,1,network_security,edge_optimized
False,0.24473872023301646,0.5,0.00011339999036863446,0.7103935973193439,0,network_security,edge_optimized
False,0.4398807531304367,0.5,0.00012250000145286322,0.7104933819945183,0,network_security,edge_optimized
False,0.26127689495132433,0.5,0.00012019998393952847,0.7102692543519419,0,network_security,edge_optimized
True,0.24116009702729502,9.564640388109181,0.0011205800485136475,0.7130465047893881,0,network_security,edge_optimized
True,0.771382296393439,11.685529185573756,0.0013856911481967195,0.7187181447598004,1,network_security,edge_optimized
False,0.2095898918852259,0.5,0.00011290004476904869,0.7228781194169224,0,network_security,edge_optimized
False,0.6131533459994812,0.5,0.00011100003030151129,0.7259000860832185,1,network_security,edge_optimized
False,0.30987783727251245,0.5,0.00011059996904805303,0.7281529799272971,0,network_security,edge_optimized
False,0.2513522948129702,0.5,0.0001115999766625464,0.7292253534007442,0,network_security,edge_optimized
False,0.36773173728869296,0.5,0.00011129997437819839,0.7299529276950671,0,network_security,edge_optimized
False,0.25172475300855884,0.5,0.0001289999927394092,0.7304842106208032,0,network_security,edge_optimized
False,0.2171932365407883,0.5,0.00011899997480213642,0.730796744186563,0,network_security,edge_optimized
False,0.3685108968680485,0.5,0.00011449999874457717,0.7309987862840419,0,network_security,edge_optimized
True,0.6312797886601906,11.125119154640762,0.0013156398943300954,0.7341092672236749,0,network_security,edge_optimized
False,0.2455996142797501,0.5,0.00011609995272010565,0.7365577144782143,0,network_security,edge_optimized
False,0.5168979433706947,0.5,0.0001134999911300838,0.7381434623317212,0,network_security,edge_optimized
False,0.20158165790124938,0.5,0.00011470000026747584,0.7393565330900166,0,network_security,edge_optimized
False,0.23548334730053003,0.5,0.00011490000179037452,0.7400950691590299,0,network_security,edge_optimized
False,0.2988411676522014,0.5,0.0001249000197276473,0.7409190488830184,0,network_security,edge_optimized
False,0.2303059274779078,0.5,0.00012110004900023341,0.7418205631177183,0,network_security,edge_optimized
False,0.2525673837269408,0.5,0.00011449999874457717,0.7422725934320772,0,network_security,edge_optimized
False,0.27628298888109404,0.5,0.0001154000055976212,0.7429082829223916,0,network_security,edge_optimized
False,0.37140028195208796,0.5,0.0001175999641418457,0.7429554686042493,0,network_security,edge_optimized
False,0.6162886727140853,0.5,0.00011120003182440996,0.7429207949446406,1,network_security,edge_optimized
True,0.9683190194861251,12.4732760779445,0.0014841595097430625,0.7465873795730604,1,network_security,edge_optimized
False,0.24277500588301995,0.5,0.00011369999265298247,0.7490878510305432,0,network_security,edge_optimized
False,0.2661931020716494,0.5,0.00011630001245066524,0.7507476902165733,0,network_security,edge_optimized
False,0.2694440434581644,0.5,0.00012729997979477048,0.7522720323190224,0,network_security,edge_optimized
False,0.2413072559266572,0.5,0.0001162000116892159,0.7531604826007485,0,network_security,edge_optimized
False,0.2605639032473725,0.5,0.00011270004324615002,0.7537469816416962,0,network_security,edge_optimized
False,0.3617687094793832,0.5,0.00011329998960718513,0.7541662326885852,0,network_security,edge_optimized
False,0.27153781533393045,0.5,0.00011249998351559043,0.7544869833469692,0,network_security,edge_optimized
False,0.3245960950766339,0.5,0.00011249998351559043,0.7549347339558676,0,network_security,edge_optimized
False,0.37893322063314433,0.5,0.00011219998123124242,0.7553624825924263,0,network_security,edge_optimized
False,0.278609157859215,0.5,0.00011830002767965198,0.7557739223424487,0,network_security,edge_optimized
False,0.5524302957785692,0.5,0.0001281999866478145,0.756234336778548,0,network_security,edge_optimized
False,0.26101208224288697,0.5,0.00011530000483617187,0.7565290982145099,0,network_security,edge_optimized
False,0.24310549466045545,0.5,0.0001140000531449914,0.7570024184375446,0,network_security,edge_optimized
True,0.605113039862445,11.02045215944978,0.0013025565199312225,0.7608992893884557,1,network_security,edge_optimized
False,0.42302486329258226,0.5,0.00011850002920255065,0.7638564015462718,0,network_security,edge_optimized
False,0.27742459038185446,0.5,0.00011409999569877982,0.766550624063878,0,network_security,edge_optimized
False,0.2529066187342592,0.5,0.00011389999417588115,0.7690138811200457,0,network_security,edge_optimized
False,0.24425311456158982,0.5,0.00011439999798312783,0.7709471844694151,0,network_security,edge_optimized
False,0.29584326784145043,0.5,0.0001303000026382506,0.7728917436714562,0,network_security,edge_optimized
False,0.636180025869132,0.5,0.00011780002387240529,0.7748700457332581,0,network_security,edge_optimized
False,0.3144838676028514,0.5,0.0001154000055976212,0.7767165547302634,0,network_security,edge_optimized
False,0.7236649812128465,0.5,0.00011329998960718513,0.7780462589405114,1,network_security,edge_optimized
False,0.38459974099598937,0.5,0.0001154000055976212,0.7791502871138303,0,network_security,edge_optimized
False,0.35671170859145157,0.5,0.00012690003495663404,0.7801412111634607,0,network_security,edge_optimized
False,0.2762777872219309,0.5,0.00011710001854225993,0.781285935445736,0,network_security,edge_optimized
False,0.22113372586073748,0.5,0.00011610001092776656,0.7819034899568246,0,network_security,edge_optimized
False,0.2847482966070543,0.5,0.00012119999155402184,0.782470483207725,0,network_security,edge_optimized
False,0.49995612166207115,0.5,0.00011879997327923775,0.7833804794261492,0,network_security,edge_optimized
False,0.3648553504326268,0.5,0.00011630001245066524,0.7840789894174576,0,network_security,edge_optimized
False,0.4284849248630204,0.5,0.00011589995119720697,0.7843870639721009,0,network_security,edge_optimized
False,0.23457554936227695,0.5,0.00011520000407472253,0.7844218337210789,0,network_security,edge_optimized
False,0.22524544073736047,0.5,0.00012739998055621982,0.7842652901060909,0,network_security,edge_optimized
False,0.43397302628656065,0.5,0.00012069998774677515,0.7839748271363269,0,network_security,edge_optimized
False,0.26203541374278594,0.5,0.00011599995195865631,0.7835906206182197,0,network_security,edge_optimized
True,0.9417963445414976,12.367185378165992,0.0014708981722707489,0.7866893496055307,1,network_security,edge_optimized
False,0.2955089008220016,0.5,0.00011710001854225993,0.788436224672922,0,network_security,edge_optimized
False,0.37176269250772553,0.5,0.00011550000635907054,0.7894350598898842,0,network_security,edge_optimized
False,0.2782765309028186,0.5,0.00011590000940486789,0.7898209729297831,0,network_security,edge_optimized
False,0.24804316518331054,0.5,0.00011249998351559043,0.7899963739065115,0,network_security,edge_optimized
False,0.2378162620708578,0.5,0.00011959997937083244,0.7896292336631907,0,network_security,edge_optimized
True,0.24618269092997797,9.584730763719913,0.001123091345464989,0.7920734327486636,0,network_security,edge_optimized
False,0.35174243529142024,0.5,0.00011550000635907054,0.7937575260215879,0,network_security,edge_optimized
True,0.28902575178288364,9.756103007131534,0.0011445128758914417,0.7983039366890317,0,network_security,edge_optimized
False,0.20067379133830618,0.5,0.00011339999036863446,0.8021253890170649,0,network_security,edge_optimized
False,0.2127885735584009,0.5,0.00011129997437819839,0.8052513413725804,0,network_security,edge_optimized
True,0.7972332971707341,11.788933188682936,0.0013986166485853671,0.8108554315519427,1,network_security,edge_optimized
False,0.45336456712887996,0.5,0.00011879997327923775,0.815047746113135,0,network_security,edge_optimized
False,0.25497343853278165,0.5,0.00011369999265298247,0.8184310138915285,0,network_security,edge_optimized
False,0.21405251323735303,0.5,0.00012440001592040062,0.8210851626491359,0,network_security,edge_optimized
False,0.8476123437035974,0.5,0.00011339999036863446,0.823428294287226,1,network_security,edge_optimized
False,0.24019683520497587,0.5,0.00011139997513964772,0.8253926955649566,0,network_security,edge_optimized
False,0.19464859954935249,0.5,0.00011199997970834374,0.8269456995871807,0,network_security,edge_optimized
False,0.5582324099862914,0.5,0.00011219998123124242,0.8281652678846698,0,network_security,edge_optimized
False,0.2596976956212359,0.5,0.00011189997894689441,0.8289927185448576,0,network_security,edge_optimized
False,0.28840465635157947,0.5,0.00011229998199269176,0.8299043821494196,0,network_security,edge_optimized
True,0.5851989413673697,10.94079576546948,0.001292599470683685,0.8338401687568744,0,network_security,edge_optimized
False,0.7041633470202726,0.5,0.00012010004138574004,0.8372789536307856,1,network_security,edge_optimized
False,0.2281246535303296,0.5,0.00011289998656138778,0.8400166341293507,0,network_security,edge_optimized
False,0.39550964378356956,0.5,0.00011339999036863446,0.8419104931424258,0,network_security,edge_optimized
True,0.9246294396699395,12.298517758679758,0.0014623147198349698,0.8470982927735272,1,network_security,edge_optimized
False,0.2744336068219479,0.5,0.0001181000261567533,0.85,0,network_security,edge_optimized
False,0.24269754184758782,0.5,0.00011830002767965198,0.85,0,network_security,edge_optimized
False,0.24999265244681979,0.5,0.00011430005542933941,0.85,0,network_security,edge_optimized
False,0.4078237860280907,0.5,0.00011490000179037452,0.85,0,network_security,edge_optimized
False,0.7127580999192126,0.5,0.00011510000331327319,0.85,1,network_security,edge_optimized
False,0.22159844949253082,0.5,0.00012340000830590725,0.85,0,network_security,edge_optimized
False,0.22614431848299515,0.5,0.00011570000788196921,0.85,0,network_security,edge_optimized
False,0.3713653427246107,0.5,0.00011720001930370927,0.85,0,network_security,edge_optimized
False,0.24596966772850462,0.5,0.00011369999265298247,0.85,0,network_security,edge_optimized
False,0.40681680308232815,0.5,0.00011179997818544507,0.85,0,network_security,edge_optimized
False,0.25492678821113274,0.5,0.00011179997818544507,0.85,0,network_security,edge_optimized
False,0.5383407619033381,0.5,0.0001145999995060265,0.85,1,network_security,edge_optimized
False,0.48526280554622714,0.5,0.00011580000864341855,0.85,0,network_security,edge_optimized
True,0.36131684304045103,10.045267372161804,0.0011806584215202256,0.85,0,network_security,edge_optimized
True,0.6663130642747409,11.265252257098965,0.0013331565321373705,0.85,1,network_security,edge_optimized
False,0.5472344225193215,0.5,0.00011409999569877982,0.85,0,network_security,edge_optimized
False,0.24877425054327104,0.5,0.00011289998656138778,0.85,0,network_security,edge_optimized
False,0.25621971541395216,0.5,0.00011849997099488974,0.85,0,network_security,edge_optimized
False,0.7831901717104413,0.5,0.00011780002387240529,0.85,1,network_security,edge_optimized
False,0.251860765356832,0.5,0.00011539994738996029,0.85,0,network_security,edge_optimized
False,0.5641212299068681,0.5,0.0001181000261567533,0.85,1,network_security,edge_optimized
False,0.3559503700081906,0.5,0.00014000001829117537,0.85,1,network_security,edge_optimized
False,0.5221742640826054,0.5,0.00012069998774677515,0.85,0,network_security,edge_optimized
False,0.9658858897525453,0.5,0.00012279994552955031,0.85,1,network_security,edge_optimized
False,0.6509557301176574,0.5,0.00012690003495663404,0.85,0,network_security,edge_optimized
False,0.3043856482853911,0.5,0.000118900032248348,0.85,0,network_security,edge_optimized
False,0.23607726916625948,0.5,0.00011379999341443181,0.85,0,network_security,edge_optimized
False,0.24256244655305237,0.5,0.00011650001397356391,0.85,0,network_security,edge_optimized
False,0.30854377078277556,0.5,0.00011419999646022916,0.8497776261495716,0,network_security,edge_optimized
False,0.29142535944318515,0.5,0.0001501000369898975,0.8490714181869593,0,network_security,edge_optimized
False,0.2896665130099878,0.5,0.00011760002234950662,0.8480265263458181,0,network_security,edge_optimized
False,0.2534709023153968,0.5,0.00011339999036863446,0.8467445557897066,0,network_security,edge_optimized
False,0.24434916300500667,0.5,0.00011359999189153314,0.8452966301331162,0,network_security,edge_optimized
False,0.26322210161206683,0.5,0.00011379999341443181,0.8437325359061902,0,network_security,edge_optimized
False,0.2691811081036771,0.5,0.00011149997590109706,0.8420871236800295,0,network_security,edge_optimized
False,0.20244887563830952,0.5,0.00011289998656138778,0.8402730124072986,0,network_security,edge_optimized
False,0.3151657194963685,0.5,0.0001162000116892159,0.8384525882490744,0,network_security,edge_optimized
False,0.21446063643096341,0.5,0.00011419999646022916,0.836627745071005,0,network_security,edge_optimized
False,0.2742146696037881,0.5,0.0001221999991685152,0.8346880321319381,0,network_security,edge_optimized
True,0.26293636219585415,9.651745448783418,0.001131468181097927,0.8348057032240298,0,network_security,edge_optimized
False,0.23870545938453225,0.5,0.0001200000406242907,0.8338222492973636,0,network_security,edge_optimized
False,0.27838596477655037,0.5,0.00011500000255182385,0.8324400034993586,0,network_security,edge_optimized
False,0.2444967313302934,0.5,0.00011829996947199106,0.8303447267027324,0,network_security,edge_optimized
False,0.3338733598528742,0.5,0.00011790002463385463,0.8281149342809677,0,network_security,edge_optimized
False,0.2493458807901654,0.5,0.00011660001473501325,0.8257516993730609,0,network_security,edge_optimized
False,0.29420115152104387,0.5,0.00011470000026747584,0.8233327527192951,0,network_security,edge_optimized
False,0.635453793961927,0.5,0.00012699997751042247,0.8209771673472407,0,network_security,edge_optimized
False,0.291689985342502,0.5,0.00011650001397356391,0.8187777113194901,0,network_security,edge_optimized
False,0.26559341146406223,0.5,0.00012070004595443606,0.8165757693856462,0,network_security,edge_optimized
False,0.2461922966476599,0.5,0.00011419999646022916,0.814483863764643,0,network_security,edge_optimized
False,0.24757580940796864,0.5,0.00011319998884573579,0.8124689835626282,0,network_security,edge_optimized
False,0.26467735536995407,0.5,0.00011309998808428645,0.8105080211539053,0,network_security,edge_optimized
False,0.49931181269941355,0.5,0.00011329998960718513,0.8085848012004866,0,network_security,edge_optimized
False,0.22107143597760037,0.5,0.00011959997937083244,0.8063014803122667,0,network_security,edge_optimized
False,0.6405692289174668,0.5,0.00012509996304288507,0.8037660887696857,1,network_security,edge_optimized
False,0.2527683235306014,0.5,0.00011640001321211457,0.8010542477690521,0,network_security,edge_optimized
False,0.451893934220143,0.5,0.000159399991389364,0.7982188921477817,1,network_security,edge_optimized
False,0.2386684414409952,0.5,0.0001154000055976212,0.7952970762920656,0,network_security,edge_optimized
False,0.2885284071585054,0.5,0.00011369999265298247,0.7923147382722373,0,network_security,edge_optimized
False,0.2386859377099304,0.5,0.00011419999646022916,0.7892900347375307,0,network_security,edge_optimized
False,0.4357964066109876,0.5,0.00011520000407472253,0.7861238988953033,0,network_security,edge_optimized
False,0.3903621073540888,0.5,0.0001154000055976212,0.7829705368849171,0,network_security,edge_optimized
False,0.8358311921201307,0.5,0.00012280000373721123,0.7798261165568199,1,network_security,edge_optimized
False,0.271507302388728,0.5,0.00011500000255182385,0.776687955406325,0,network_security,edge_optimized
True,0.6816339689602752,11.3265358758411,0.0013408169844801377,0.7768545478886444,1,network_security,edge_optimized
True,0.2897714662086716,9.759085864834686,0.001144885733104336,0.7789140469688784,0,network_security,edge_optimized
False,0.18003575843332306,0.5,0.00011930003529414535,0.7797721679496006,0,network_security,edge_optimized
False,0.22488966764768212,0.5,0.00011750002158805728,0.779687126576526,0,network_security,edge_optimized
True,0.26918366567953306,9.676734662718133,0.0011345918328397667,0.7819665699942789,0,network_security,edge_optimized
False,0.2843332730951798,0.5,0.00011570000788196921,0.7829379181174652,0,network_security,edge_optimized
False,0.2792366687997379,0.5,0.000118900032248348,0.783282457198368,0,network_security,edge_optimized
False,0.3024552201673609,0.5,0.00011520000407472253,0.7832139593944203,0,network_security,edge_optimized
False,0.28048822036872895,0.5,0.00011490000179037452,0.7829234354073127,0,network_security,edge_optimized
False,0.23594158315961805,0.5,0.00011640001321211457,0.7826349802291793,0,network_security,edge_optimized
False,0.2363277194323201,0.5,0.00012079998850822449,0.781641372209864,0,network_security,edge_optimized
False,0.5683851049901899,0.5,0.00011500000255182385,0.780378285645664,1,network_security,edge_optimized
False,0.2479514575819697,0.5,0.00011409999569877982,0.7789889808620889,0,network_security,edge_optimized
False,0.24853638440870227,0.5,0.00011389999417588115,0.7775603792124426,0,network_security,edge_optimized
False,0.21949273734024538,0.5,0.0001126999850384891,0.7759044279932028,0,network_security,edge_optimized
False,0.6292136637024687,0.5,0.0001230000052601099,0.7743283369385175,0,network_security,edge_optimized
False,0.2581568454230334,0.5,0.00011800002539530396,0.7719856673032567,0,network_security,edge_optimized
False,0.27970908170749714,0.5,0.00011319998884573579,0.7693261631635528,0,network_security,edge_optimized
False,0.3326447156438842,0.5,0.00011550000635907054,0.766272851315031,0,network_security,edge_optimized
False,0.45578776010822936,0.5,0.0001142999972216785,0.7631984661002387,0,network_security,edge_optimized
False,0.29706798719999905,0.5,0.0001134999911300838,0.7599975530819514,0,network_security,edge_optimized
False,0.49379667876260236,0.5,0.00011380005162209272,0.7564147954662741,0,network_security,edge_optimized
False,0.25514978664433313,0.5,0.00011280004400759935,0.7525647466324239,0,network_security,edge_optimized
False,0.2296050463154777,0.5,0.0001202999847009778,0.7485275939458526,0,network_security,edge_optimized
False,0.24212732644518198,0.5,0.00011259998427703977,0.7443594685623766,0,network_security,edge_optimized
False,0.2849973755076016,0.5,0.00011530000483617187,0.7400996622910672,0,network_security,edge_optimized
False,0.2281843096413037,0.5,0.00011279998579993844,0.7357756793982745,0,network_security,edge_optimized
False,0.25223937109889755,0.5,0.00011380005162209272,0.7314067728704435,0,network_security,edge_optimized
False,0.25587906386777753,0.5,0.00011510000331327319,0.7270064197980857,0,network_security,edge_optimized
False,0.23914789479260906,0.5,0.00011679995805025101,0.7225840541445591,0,network_security,edge_optimized
False,0.22413640919393515,0.5,0.00011279998579993844,0.7180345032371085,0,network_security,edge_optimized
False,0.2358701204735599,0.5,0.00011319998884573579,0.7130820159363455,0,network_security,edge_optimized
False,0.21045203360562,0.5,0.0001230000052601099,0.7078474731602636,0,network_security,edge_optimized
False,0.6750166409438602,0.5,0.00012070004595443606,0.7024154915514587,1,network_security,edge_optimized
False,0.4513987041536248,0.5,0.00011339999036863446,0.6967335263126417,0,network_security,edge_optimized
False,0.5457532686691572,0.5,0.00011720001930370927,0.6905393222965919,0,network_security,edge_optimized
False,0.5993979301583626,0.5,0.00011200003791600466,0.683986551136479,0,network_security,edge_optimized
False,0.5685682175320252,0.5,0.00011419999646022916,0.6771827829755219,0,network_security,edge_optimized
False,0.29508406784109303,0.5,0.00010980002116411924,0.6702033169139741,0,network_security,edge_optimized
False,0.24079424714994743,0.5,0.00011010002344846725,0.6631008623220125,0,network_security,edge_optimized
False,0.31012565730721436,0.5,0.00013749999925494194,0.6558005393116557,0,network_security,edge_optimized
False,0.25818743349944984,0.5,0.00012879999121651053,0.6484734848555279,0,network_security,edge_optimized
False,0.2962857053349177,0.5,0.00011299998732283711,0.6411277183873605,0,network_security,edge_optimized
False,0.563768047875462,0.5,0.00010950001887977123,0.6337688535107653,0,network_security,edge_optimized
False,0.2058527466875362,0.5,0.00010890001431107521,0.6264008197482707,0,network_security,edge_optimized
False,0.3612745735208308,0.5,0.00011019996600225568,0.6190263677656465,0,network_security,edge_optimized
False,0.22325387365012084,0.5,0.00011209998046979308,0.6116474230289316,0,network_security,edge_optimized
False,0.22230060935353885,0.5,0.00011259998427703977,0.6042653333643532,0,network_security,edge_optimized
False,0.4464989611359086,0.5,0.00010869995458051562,0.5968810422502703,0,network_security,edge_optimized
False,0.7909623892799462,0.5,0.00011279998579993844,0.5890192065201298,1,network_security,edge_optimized
True,0.5293185358364495,10.717274143345797,0.0012646592679182247,0.5832108091754346,0,network_security,edge_optimized
False,0.3234336222501896,0.5,0.00011009996524080634,0.5758129945998264,0,network_security,edge_optimized
False,0.2533359779233662,0.5,0.00011309998808428645,0.5676046638389772,0,network_security,edge_optimized
False,0.3118121072679555,0.5,0.00010870001278817654,0.5585310042795649,0,network_security,edge_optimized
True,0.7137097620262436,11.454839048104976,0.0013568548810131218,0.5527578731350284,1,network_security,edge_optimized
False,0.36010684288464573,0.5,0.00012900005094707012,0.5461595095643559,0,network_security,edge_optimized
False,0.202500562040272,0.5,0.00012969999806955457,0.538693632468439,0,network_security,edge_optimized
False,0.405392791226299,0.5,0.00014219997683539987,0.5310573349054208,0,network_security,edge_optimized
False,0.2641297001869032,0.5,0.0001370999962091446,0.5232806751674438,0,network_security,edge_optimized
False,0.25854439893533476,0.5,0.00012739998055621982,0.5150293368572312,0,network_security,edge_optimized
True,0.6482849661916352,11.193139864766541,0.0013241424830958178,0.5102101742482752,1,network_security,edge_optimized
False,0.2868362037044965,0.5,0.0001275999820791185,0.5047650939365605,0,network_security,edge_optimized
False,0.28773589775316455,0.5,0.00012859998969361186,0.4984859563624625,0,network_security,edge_optimized
False,0.33500254938938184,0.5,0.00012729997979477048,0.49207602503136144,0,network_security,edge_optimized
False,0.33701146688523975,0.5,0.0001514999894425273,0.4853132357590957,0,network_security,edge_optimized
True,0.4920694333655809,10.568277733462324,0.0012460347166827906,0.4820132429999118,0,network_security,edge_optimized
True,0.6102713022224007,11.041085208889603,0.0013051356511112006,0.481276580958951,0,network_security,edge_optimized
True,0.5869953176337219,10.94798127053489,0.001293497658816861,0.48283726052523424,0,network_security,edge_optimized
False,0.2708924486868278,0.5,0.00012929999502375722,0.4830748880317174,0,network_security,edge_optimized
True,0.4268979953653184,10.307591981461274,0.0012134489976826594,0.48559336925440827,0,network_security,edge_optimized
False,0.2210445505763232,0.5,0.00012859998969361186,0.48676639345406847,0,network_security,edge_optimized
False,0.3703025455480731,0.5,0.0001333000254817307,0.48716924920297644,0,network_security,edge_optimized
False,0.2812305714204024,0.5,0.00014710001414641738,0.48689012803719106,0,network_security,edge_optimized
False,0.2937072968754837,0.5,0.00013399997260421515,0.4862484440822215,0,network_security,edge_optimized
True,0.19890422058109986,9.395616882324399,0.00109945211029055,0.488198208922919,0,network_security,edge_optimized
False,0.20794392511702361,0.5,0.0001365999924018979,0.48920562467479534,0,network_security,edge_optimized
False,0.3711018756744698,0.5,0.00012969999806955457,0.48910042777385043,0,network_security,edge_optimized
False,0.23804113251882134,0.5,0.0001297999988310039,0.4884037128181853,0,network_security,edge_optimized
False,0.27274987238174864,0.5,0.00013679999392479658,0.48709738345989056,0,network_security,edge_optimized
False,0.3918161632645373,0.5,0.00014590000500902534,0.4854278094419853,0,network_security,edge_optimized
False,0.2546746564373365,0.5,0.00013110000872984529,0.48352831767152604,0,network_security,edge_optimized
True,0.3708208565500936,10.083283426200374,0.001185410428275047,0.48500083319824727,0,network_security,edge_optimized
False,0.38032225920797297,0.5,0.00013050000416114926,0.4856272714052564,0,network_security,edge_optimized
True,0.5942591847940853,10.977036739176341,0.0012971295923970428,0.4891656910932898,1,network_security,edge_optimized
False,0.23656678008812848,0.5,0.00013150001177564263,0.4918439356829002,0,network_security,edge_optimized
False,0.2401098681852011,0.5,0.00012880004942417145,0.49407456977026143,0,network_security,edge_optimized
False,0.2709650970438515,0.5,0.00016789999790489674,0.49586456622869435,0,network_security,edge_optimized
